sc_id,time_id,time,SOAG_SRF,DMS_SRF,H2SO4_SRF,O3_SRF,H2O2_SRF,SO2_SRF,T,RELHUM,SZA,lat,chi_hyg,chi_opt1,chi_opt2,chi_abd,Mass_so4,Mass_bc,Mass_ncl,Mass_dst,Mass_pom,Mass_soa
0002,00000009,28800.0,3.1386055086281767e-12,4.462458823637994e-10,2.517960207192468e-12,2.662411272643258e-08,3.7120215645283606e-13,8.42914562755441e-09,246.929,0.6609,1.6918348722285699,60.05,0.7011584566748174,0.7165799780342967,0.7165799780342967,0.7199844025904135,1.9635145235456064e-10,7.657211977265087e-11,4.458957701736096e-10,0.0,2.490753285673965e-10,1.7539170091976647e-10
0002,00000010,32400.0,2.5320367049525285e-12,4.457538925109071e-10,1.993032736137108e-12,2.420334949560711e-08,3.8731109249588046e-13,8.834877592959174e-09,246.929,0.6609,1.8178979101943267,60.05,0.6873919584298943,0.700836504737008,0.700836504737008,0.7022495945801244,2.0726872525627049e-10,8.177332729322778e-11,5.132089640599743e-10,0.0,2.7151824831840356e-10,1.8651688260513058e-10
0002,00000011,36000.0,1.7209865434171535e-12,4.419647867477281e-10,1.332471438902121e-12,2.4699574745008103e-08,3.9435906410925425e-13,8.369233092347241e-09,246.929,0.6609,1.9480781635248625,60.05,0.7104951666383924,0.7226132682217968,0.7226132682217968,0.7430063325676435,2.037860053914822e-10,7.903118205512559e-11,5.270099600860765e-10,0.0,2.583555575944766e-10,1.901063936808138e-10
0002,00000012,39600.0,1.17721076980242e-12,4.3821451352008003e-10,8.525722529936444e-13,2.542808698692247e-08,4.013903547935194e-13,7.929247104763737e-09,246.929,0.6609,2.075667454596374,60.05,0.727533256242643,0.7412263480632635,0.7412263480632635,0.7734542658750247,1.9765860597762e-10,7.477428370831895e-11,5.625700806821407e-10,0.0,2.4188602983317714e-10,1.8978118957507222e-10
0002,00000013,43200.0,8.315412118994446e-13,4.3433377536662744e-10,5.469589102248964e-13,2.6237164427630123e-08,4.0907299978718694e-13,7.513453235216893e-09,246.929,0.6609,2.192748721271924,60.05,0.7398626581241853,0.7542626512726066,0.7542626512726066,0.7916051252001799,1.8877266033456514e-10,7.076054105287404e-11,6.008086848123035e-10,0.0,2.282103700535743e-10,1.842442551874114e-10
0002,00000014,46800.0,6.000790886035226e-13,4.3022164636456426e-10,3.569969574731708e-13,2.707929810055425e-08,4.1781104757692845e-13,7.120380443453075e-09,246.929,0.6609,2.289519052849277,60.05,0.7474576551890891,0.7630382355615659,0.7630382355615659,0.8064339139229513,1.8110286243084264e-10,6.722503395934041e-11,6.360725652266314e-10,0.0,2.1595826608653875e-10,1.7946300695923236e-10
0002,00000015,50400.0,4.3918933540819633e-13,4.2582525069687263e-10,2.4202217095973314e-13,2.792710643543669e-08,4.2793200993778354e-13,6.748669287244524e-09,246.929,0.6609,2.35451221314887,60.05,0.7540032478197343,0.7704693821790111,0.7704693821790111,0.8181767169633709,1.7244165882419032e-10,6.350051739513311e-11,6.671792063541341e-10,0.0,2.0401793190680865e-10,1.726933155141698e-10
0002,00000016,54000.0,3.2418448172394087e-13,4.2112224101386374e-10,1.7393580153617715e-13,2.8765102163285727e-08,4.3971120316271537e-13,6.3970702317889465e-09,246.929,0.6609,2.3772651775617204,60.05,0.7617797987961089,0.7798759902988054,0.7798759902988054,0.8310217388063498,1.6372301919927796e-10,6.003625925323784e-11,6.904040019743246e-10,0.0,1.9108464524445181e-10,1.6619898863737587e-10
0002,00000017,57600.0,2.415261274153429e-13,4.161095115833924e-10,1.350666421196886e-13,2.9584858663903628e-08,4.533881268202147e-13,6.064433535347143e-09,246.929,0.6609,2.35338492890291,60.05,0.7687533258778014,0.7882517931080741,0.7882517931080741,0.8413057739726509,1.543409342772755e-10,5.6444171160370945e-11,7.10080750231372e-10,0.0,1.7865778281816107e-10,1.5807520138998314e-10
0002,00000018,61200.0,1.825299335077355e-13,4.107958602756618e-10,1.1403872168320217e-13,3.038208174803241e-08,4.691776704989232e-13,5.749697170172531e-09,246.929,0.6609,2.287428002830502,60.05,0.7713975581283613,0.7924797029118636,0.7924797029118636,0.8500760090959417,1.4595749015227908e-10,5.3580812377946416e-11,7.322044423554371e-10,0.0,1.6778139817596562e-10,1.5079932681348506e-10
